full_text,created_at,id_str,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
#Sirajul Haq announces protest march in front of the #USEmbassy in #Islamabad on #Sunday https://t.co/FxEYHmnbX6  #Hamas #Palestine #Gaza #Israel #PalestineUnderAttack  @JIPOfficial @SirajOfficial @liaqatbalochji @Ameerulazim @Qaisarsharif555 @Saturabi https://t.co/ssipwwpo4J,Tue Oct 24 15:12:10 +0000 2023,1716830000000000000,0,0,0,0,en,1085820000000000000,1716830000000000000,Sabahnews786,https://twitter.com/Sabahnews786/status/1716834975692329335
Jangan cuba cabar kami. Jangan cuba ugut kami Israhell!!  WE WITH PALESTINE YESTERDAY. TODAY. AND TOMORROW! INSHALLAH! https://t.co/pO8aBeJJdL,Tue Oct 24 15:12:09 +0000 2023,1716830000000000000,0,0,2,1,en,1242370000000000000,1716830000000000000,suarakeadilan99,https://twitter.com/suarakeadilan99/status/1716834974811537864
@O_ocum R u in vc,Tue Oct 24 15:12:09 +0000 2023,1716830000000000000,0,1,0,0,pt,1149550000000000000,1716830000000000000,willcwby,https://twitter.com/willcwby/status/1716834974379470941
People all over the TikTok are starting to discover and read the Kur’an. most of them non-Muslims. The Islamophobia and anti-Muslim propaganda seem have the opposite effect on people. most of them young people.  #palestine #Gaza_Genocide #islam #muslims https://t.co/CkcDLMwiJe,Tue Oct 24 15:12:09 +0000 2023,1716830000000000000,0,1,0,0,en,1487560000000000000,1716830000000000000,JanaHeart7,https://twitter.com/JanaHeart7/status/1716834973196460165
STOP THE GENOCIDE FREE PALESTINE #IsraelCuak https://t.co/xwGrphdd03,Tue Oct 24 15:12:09 +0000 2023,1716830000000000000,0,0,0,0,en,741622000000000000,1716830000000000000,posterboy__,https://twitter.com/posterboy__/status/1716834972760502542
@JamesCleverly You are an absolute disgrace of an MP. The British gave the land of Palestine over which we had a mandate. away to Rothschild through Balfour declaration. If anyone aren't friends of the Palestinians look no further than WM itself.,Tue Oct 24 15:12:09 +0000 2023,1716830000000000000,0,0,0,0,en,1567860000000000000,1716810000000000000,KirstyADuncan,https://twitter.com/KirstyADuncan/status/1716834972143931419
THANK YOU! None of this is in a vacuum. it’s years of oppression. It’s broken treaties after broken treaties that Israel says Palestine did falsely.,Tue Oct 24 15:12:09 +0000 2023,1716830000000000000,0,0,0,0,en,2562916958,1716830000000000000,mynameissalah,https://twitter.com/mynameissalah/status/1716834971531522410
People who label others pro-Israel or pro-Palestine don't get it. You cant pick one side. How can you gun down people or how can you blockade a people? Israel/Palestine were not always like this. It is about thinking &amp  understanding. That's why Diplomacy is first line of defence. https://t.co/7wexnBUHpd,Tue Oct 24 15:12:08 +0000 2023,1716830000000000000,0,0,0,1,en,68957952,1716830000000000000,prateekkapil,https://twitter.com/prateekkapil/status/1716834970076131567
I need authors to serious and say that they’re wearing Dior sauvage or something bc every girl knows what that smells like,Tue Oct 24 15:12:08 +0000 2023,1716830000000000000,0,2,0,2,en,1053730000000000000,1716830000000000000,elenaxnico,https://twitter.com/elenaxnico/status/1716834969937691068
Ya Allah please protect the people of Palestine and give them strength,Tue Oct 24 15:12:08 +0000 2023,1716830000000000000,0,0,0,0,en,1497130000000000000,1716830000000000000,snomelruos,https://twitter.com/snomelruos/status/1716834969413398535
@DavidLammy Does Palestine have an army David?,Tue Oct 24 15:12:08 +0000 2023,1716830000000000000,0,0,0,0,en,601934595,1716790000000000000,SEAN_N_MILES,https://twitter.com/SEAN_N_MILES/status/1716834968427745532
@AJEnglish Free Palestine 🇵🇸 now,Tue Oct 24 15:12:07 +0000 2023,1716830000000000000,0,1,0,0,en,1632620000000000000,1716830000000000000,IsmaelMusaazi1,https://twitter.com/IsmaelMusaazi1/status/1716834965407625317
@Salmaneriy49160 @resi_rsa63 @m_ylz03 Et sinon vous faite quoi pour la Palestine ?  En même temps vous pouvez rien faire Israël vous one 1 en cas de guerre haha  80 pour-cent de ta nourriture viens de l’étranger vu que vous êtes incapable de vous nourrir seule haha,Tue Oct 24 15:12:07 +0000 2023,1716830000000000000,0,0,0,0,fr,1398300000000000000,1716480000000000000,ElTurco70670550,https://twitter.com/ElTurco70670550/status/1716834963637854311
Saw a video of someone explaining that Palestine was never a country and it just a part of Britain land that the British were kind enough to give away. Zionists have reached a new level of delusion. They are literally trying to rewrite history,Tue Oct 24 15:12:06 +0000 2023,1716830000000000000,0,0,0,0,en,232618846,1716830000000000000,wardaxrose,https://twitter.com/wardaxrose/status/1716834961724973153
@BigM33sh It blows my mind that everyone in this country thinks that protestors chanting this at college campuses the past couple weeks means that they are supporting terrorism and want Israelis to be non-existent. So many ignorant people. They are literally showing support for Palestine.,Tue Oct 24 15:12:06 +0000 2023,1716830000000000000,0,1,0,1,en,1385390000000000000,1716810000000000000,LalandeRyan,https://twitter.com/LalandeRyan/status/1716834961028960711
@arihafatimah Even if it was dedicated to Hamas. would that have been bad? They're the only fighters Palestine has. they have the right to declare their war of independence. How are you buying into the western propaganda that fighting back against a 75 years old occupation is terrorism?,Tue Oct 24 15:12:06 +0000 2023,1716830000000000000,0,0,0,0,en,1158230000000000000,1716500000000000000,ragib_ahsan_,https://twitter.com/ragib_ahsan_/status/1716834959670083846
#Palestine  https://t.co/70Y4kzOKqo,Tue Oct 24 15:12:04 +0000 2023,1716830000000000000,0,0,0,0,qme,1511640000000000000,1716830000000000000,senina_walid,https://twitter.com/senina_walid/status/1716834953848332711
@JordanSchachtel Palestine never existed?,Tue Oct 24 15:12:04 +0000 2023,1716830000000000000,0,0,0,0,en,1483160000000000000,1716570000000000000,VSMO777,https://twitter.com/VSMO777/status/1716834953714090124
@TonyOwana @BBC @IDF @bawunah @rodgerk1 @DatGraphixGuy @nadplo @UgParliament @MODVA_UPDF @newvisionwire Seriously!!! It's the sub-human hamas of Palestine of course who are releasing these people and that alone makes them even more evil and beastly.  WE'RE LIVING IN A CRAZY WORLD!,Tue Oct 24 15:12:04 +0000 2023,1716830000000000000,0,0,0,0,en,1598930000000000000,1716590000000000000,NaabasaJames,https://twitter.com/NaabasaJames/status/1716834951646081506
@kamiyouo ME I THOUGHT IT WAS CUTE HE'S JUST A SILLY GUY,Tue Oct 24 15:12:04 +0000 2023,1716830000000000000,0,1,0,2,en,1511970000000000000,1716830000000000000,Alexday156,https://twitter.com/Alexday156/status/1716834950282883578
LE LAPIN RNCORE ET TOUJOURS https://t.co/eHC69CRBhy,Tue Oct 24 15:12:03 +0000 2023,1716830000000000000,0,3,0,1,fr,1643880000000000000,1716830000000000000,oneweaklys,https://twitter.com/oneweaklys/status/1716834949209248034
@Haniamalik110 @Ezzah_tweets110 I stand with Palestine,Tue Oct 24 15:12:03 +0000 2023,1716830000000000000,0,0,0,0,en,1543880000000000000,1716800000000000000,HasnainAliKhaw1,https://twitter.com/HasnainAliKhaw1/status/1716834947934167152
Garantir la fourniture d'une aide humanitaire aux civils en Palestine et en Israël - Signez la pétition ! https://t.co/VZlcBNS57m via @ChangeFrance,Tue Oct 24 15:12:02 +0000 2023,1716830000000000000,0,0,0,0,fr,2966278780,1716830000000000000,HoueeHp59,https://twitter.com/HoueeHp59/status/1716834945308737620
@nordicbengalman @MedrelN @bwiipsul @Enzofeed @kirawontmiss @vampireehour I guess you don’t know Palestine &amp  Iran are 2 different countries. not all Muslim countries practice Islam the same…maybe you should educate yourself a bit before making ignorant statements.,Tue Oct 24 15:12:02 +0000 2023,1716830000000000000,0,0,0,0,en,1147720000000000000,1716670000000000000,IndieGloe,https://twitter.com/IndieGloe/status/1716834945216229699
@MichaelRapaport I thought you gorks were for Palestine?  Didn't get the memo?,Tue Oct 24 15:12:02 +0000 2023,1716830000000000000,0,0,0,0,en,1597290000000000000,1716560000000000000,BillNKitches,https://twitter.com/BillNKitches/status/1716834944570568775
@ambivertchinu @GalaxyRamsha What even😂. Yeh hypocrisy waka word mne use kia tha? Have some sense. R baji plz mje faltu arguments m prne ka koi shoq ni. 2 shows being compared r not even similar. Tata. Bye bye,Tue Oct 24 15:12:02 +0000 2023,1716830000000000000,0,0,0,0,en,1559970000000000000,1716740000000000000,BintEFero,https://twitter.com/BintEFero/status/1716834944352407635
@PeterSweden7 I'm actually pleasantly surprised that you haven't pushed for the western narrative on the Palestine situation. 👏 I disagree with many of your posts. but you're a genuine person who doesn't lie to himself.,Tue Oct 24 15:12:02 +0000 2023,1716830000000000000,0,0,0,0,en,1498770000000000000,1716150000000000000,Jabeenhaideri,https://twitter.com/Jabeenhaideri/status/1716834942276227489
@DrEliDavid Oh wow you had a secret microphone in there? Man cmon speak some sense. At this point you’ll say anything. Hamas is wrong and that’s that. But Palestine isn’t Hamas and they’re the ones suffering right now not Hamas not Israel but innocent civilians of Palestine.,Tue Oct 24 15:12:01 +0000 2023,1716830000000000000,0,0,0,3,en,1562070000000000000,1716820000000000000,MMJCRAFT,https://twitter.com/MMJCRAFT/status/1716834940141330829
@bbcphobe @GadSaad Hi bbcphobe. Israel is a government. it is a regime. Toppling it and having a different government that treats all people equally isnt hating anyone. Call it israel palestine or whatever you want. It shouldnt be a one religion/ race / color country by policy. Thats why many…,Tue Oct 24 15:12:00 +0000 2023,1716830000000000000,0,0,0,0,en,1495460000000000000,1716670000000000000,madbanker618,https://twitter.com/madbanker618/status/1716834936181674143
@jacksonhinklle Free Palestine 🇵🇸🙏,Tue Oct 24 15:12:00 +0000 2023,1716830000000000000,0,0,0,0,et,967823210,1716790000000000000,Jawwad_94,https://twitter.com/Jawwad_94/status/1716834935170846940
@Zoo2Fut @lnstantFoot @AlfredoPedulla vue ce qu’il font subir à la Palestine. ils méritaient tous d’être anéantis par le Big H,Tue Oct 24 15:12:00 +0000 2023,1716830000000000000,0,0,0,0,fr,1701580000000000000,1716740000000000000,MomoItachi8782,https://twitter.com/MomoItachi8782/status/1716834934826914235
@GalGadot Free Palestine. Israel will be freed at the same time.,Tue Oct 24 15:12:00 +0000 2023,1716830000000000000,0,0,0,0,en,1292620000000000000,1716540000000000000,Einsteiniii1,https://twitter.com/Einsteiniii1/status/1716834934000939289
@Skiper786 ALLAH sehat de Ameen,Tue Oct 24 15:11:59 +0000 2023,1716830000000000000,0,0,0,0,en,1572234913,1716690000000000000,sirajabbasi60,https://twitter.com/sirajabbasi60/status/1716834931316265424
@Frankkoja93 @stclairashley @bethanyshondark Yeah. in this context. it is. What does supporting Palestine even mean?,Tue Oct 24 15:11:59 +0000 2023,1716830000000000000,0,0,0,0,en,1696900000000000000,1716220000000000000,The_Industral,https://twitter.com/The_Industral/status/1716834930167034347
@vineyscoven @AggyBirkle GO BACK TO CLASS FREAK,Tue Oct 24 15:11:59 +0000 2023,1716830000000000000,1,0,0,1,en,1499080000000000000,1716830000000000000,twinkcoven,https://twitter.com/twinkcoven/status/1716834929261396198
Yine ne varsa Devlet Bahçeli'de var.  Adam her olayda net tavrını ortaya koyup. net pozisyon alıyor.  Harbiden Devlet gibi adamsın.  Allah senden razı olsun Devlet Bey...,Tue Oct 24 15:11:58 +0000 2023,1716830000000000000,0,0,0,1,tr,4053797819,1716830000000000000,Pluviofil_61,https://twitter.com/Pluviofil_61/status/1716834928602833305
@Dontyaknowbro @justinboldaji Beat up and beaten isn’t the same thing bruh do you not understand the English language,Tue Oct 24 15:11:58 +0000 2023,1716830000000000000,0,0,0,0,en,846260000000000000,1716810000000000000,egg_is_spicy,https://twitter.com/egg_is_spicy/status/1716834925771685895
Yeah we’re here for the bts meal a drink and fries chicken  mc nuggets and one more thing.... mmm two more things sweet chili sauce and..... cajun sauce get the bts meal at mcdonalds side step right left to my beat badabababa,Tue Oct 24 15:11:58 +0000 2023,1716830000000000000,0,0,0,0,en,1491000000000000000,1716830000000000000,APHR0DITECHlLD,https://twitter.com/APHR0DITECHlLD/status/1716834925171634313
Anybody comes across this. Please share   #Gaza #Palestine,Tue Oct 24 15:11:57 +0000 2023,1716830000000000000,0,0,0,0,en,1557620000000000000,1716830000000000000,anjalipanda05,https://twitter.com/anjalipanda05/status/1716834924488175951
🔴 Le Quai d’Orsay appelle les français à limiter leur voyage au #Liban. #Egypte et #Jordanie compte tenu des risques du conflit actuel en #Israel et en Palestine (#Gaza et #Cisjordanie) ! https://t.co/xFPwAIW4rP,Tue Oct 24 15:11:57 +0000 2023,1716830000000000000,0,0,0,0,fr,1527940000000000000,1716830000000000000,uce_fr,https://twitter.com/uce_fr/status/1716834924400136669
@AJA_Palestine 💔💔💔🇵🇸,Tue Oct 24 15:11:56 +0000 2023,1716830000000000000,0,0,0,0,qme,895673000000000000,1716830000000000000,BADER9_Abdullah,https://twitter.com/BADER9_Abdullah/status/1716834920230719986
@TRHLofficial Aborted Babies For Palestine??,Tue Oct 24 15:11:56 +0000 2023,1716830000000000000,0,0,0,0,en,1454320000000000000,1716760000000000000,ChadWar00733781,https://twitter.com/ChadWar00733781/status/1716834919631188251
@dykestdreams probably because you're a LSK and KK supports the genocide Israel is commiting towards Palestine and its people. People (i include myself in it) although loving Kaylor. believe that it's more important to not ignore the fact that she's supporting something so bad.,Tue Oct 24 15:11:55 +0000 2023,1716830000000000000,0,0,0,0,en,1360210000000000000,1716830000000000000,folklore_d,https://twitter.com/folklore_d/status/1716834913054564824
عاجل :  الاحتلال الإسرائيلي يُهاجم الكنائس في القدس ويعتدي على المسيحين بالضرب والسحل والإعتقال. https://t.co/RpVRdD89df,Tue Oct 24 15:11:55 +0000 2023,1716830000000000000,0,0,0,0,ar,1693690000000000000,1716830000000000000,helpPalestine__,https://twitter.com/helpPalestine__/status/1716834912848793732
I just addressed the Toronto Chief of Police (@TPSMyronDemkiw) and the command team with almost all of the executives on the crisis in Palestine. Al-ḥamdu lillāh. The chief then personally thanked me and gave me these gifts. https://t.co/y14YWEGFtN,Tue Oct 24 15:11:54 +0000 2023,1716830000000000000,0,0,0,0,en,1302200000000000000,1716830000000000000,AhmadWardak20,https://twitter.com/AhmadWardak20/status/1716834912215630001
@OnlinePalEng Free palestine 🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸,Tue Oct 24 15:11:54 +0000 2023,1716830000000000000,0,0,0,0,et,1447230000000000000,1716820000000000000,Reza34654545,https://twitter.com/Reza34654545/status/1716834910479212912
huyyy “friends” kahit comment man lang sa nangyayari ngayon sa palestine bat ang tatahimik nyo,Tue Oct 24 15:11:54 +0000 2023,1716830000000000000,0,0,0,0,tl,4864300957,1716830000000000000,fatmarauders,https://twitter.com/fatmarauders/status/1716834909866852487
C’est ce qu’a dit Edmond James De Rothschild pour ensuite dire qu’il fallait jeter les Palestine en dehors de leurs colonies pour les sionistes.   C’est dans les racines française d’être un collaborateur de l’ennemi et de s’immiscer dans la merde des autres.,Tue Oct 24 15:11:54 +0000 2023,1716830000000000000,0,0,0,0,fr,398758838,1716830000000000000,Moreclayy,https://twitter.com/Moreclayy/status/1716834908360815033
🚨 #BREAKING | #Israel |#Palestine | #Falasteen | #Lebanon | #Hezbollah |  |  #لبنان | #فلسطين  Al-Mayadeen correspondent in southern Lebanon:   Israeli artillery shelling targets the outskirts of the towns of Ramia and Marwahin,Tue Oct 24 15:11:53 +0000 2023,1716830000000000000,0,0,1,1,en,1674590000000000000,1716830000000000000,BotNews18,https://twitter.com/BotNews18/status/1716834907216126403
General Syed Asim Munir. NI(M). Chief of Army Staff (COAS) met the Ambassador of #Palestine to #Pakistan. His Excellency Ahmad Jawad Rabei at General Headquarters today 🇵🇸🇵🇰  COAS expressed condolences on the loss of Palestinian lives in the ongoing war in #Gaza. COAS expressed… https://t.co/8rFcNP3fq3,Tue Oct 24 15:11:53 +0000 2023,1716830000000000000,0,2,4,13,en,1205380000000000000,1716830000000000000,ForumStrategic,https://twitter.com/ForumStrategic/status/1716834906414923995
His father... Benzion Netanyahu was born with the name Benzion Mileikowsky on March 25. 1910 in Warsaw. Poland under Russian occupation. Later his parents would start Zionist movement to occupy Palestine &amp  changed their name shortly after. #IsraeliHistory #Netanyahu  #FreeGaza 🇵🇸,Tue Oct 24 15:11:52 +0000 2023,1716830000000000000,0,0,0,0,en,1259290000000000000,1716820000000000000,ak_stine,https://twitter.com/ak_stine/status/1716834901390238177
No evidence the state department says. Do you wonder how a foreign state has so much influence over the US govt? it’s because it’s been infiltrated by them on every level.   #Palestine #Gaza,Tue Oct 24 15:11:52 +0000 2023,1716830000000000000,0,0,0,0,en,2319165739,1716830000000000000,Bolo68721422,https://twitter.com/Bolo68721422/status/1716834901214020036
@JoeBiden European behavior is decadent and senseless. trying to wash away the shame of its extermination of the Jews with the shame of exterminating another people. It is madness to wash away your shame by supporting a new genocidal shame.#Gazagenocide #StopGazaGenocide #Palestine #Gaza https://t.co/iJQps3Dt0L,Tue Oct 24 15:11:52 +0000 2023,1716830000000000000,0,0,0,0,en,4487803034,1716830000000000000,aadam1122334455,https://twitter.com/aadam1122334455/status/1716834900081570143
@MagriTiger @TomTugendhat @CNN Hamas as in the govt of Palestine.  Is this the same UN who Israel routinely ignores?,Tue Oct 24 15:11:52 +0000 2023,1716830000000000000,0,1,0,0,en,1518030000000000000,1716770000000000000,Whiskyfett2,https://twitter.com/Whiskyfett2/status/1716834899959656887
Palestine UN Ambassador on Israel Gaza Issue 🎤  Palestine United Nations Ambassador Remarks at United Nations Security Council NEW YORK Today.   Video: https://t.co/GMXJqONDqh https://t.co/GMXJqONDqh,Tue Oct 24 15:11:52 +0000 2023,1716830000000000000,0,0,0,0,en,182787310,1716830000000000000,sycipft,https://twitter.com/sycipft/status/1716834899955745164
🇵🇸 Palestine 🔴 MEILLEUR VENTE 🔴 Le drapeau #palestinien est le drapeau le plus vendu en France sur #Amazon. #Palestine #Gaza #France #Gaza_Genocide #PalestinaLibre #Macron #Drapeaux https://t.co/suguX2V6Ak,Tue Oct 24 15:11:52 +0000 2023,1716830000000000000,0,0,0,0,fr,905171000000000000,1716830000000000000,Hakim69Lyon,https://twitter.com/Hakim69Lyon/status/1716834899917709757
@kjIIerqueen مكوتك تحترق وأنت تكتبها https://t.co/pZ14DSY4gk,Tue Oct 24 15:11:51 +0000 2023,1716830000000000000,0,1,0,0,ar,1705300000000000000,1716830000000000000,Trish_050,https://twitter.com/Trish_050/status/1716834899091726731
@Vinod_r108 @IDF I’m from 🇮🇳 and support Palestine 🇵🇸,Tue Oct 24 15:11:51 +0000 2023,1716830000000000000,0,0,0,0,en,873122400,1716730000000000000,IMMUHDHILMI,https://twitter.com/IMMUHDHILMI/status/1716834898319929498
lol my 8 great-grandparents were from: colombia x3 lebanon x4 palestine,Tue Oct 24 15:11:51 +0000 2023,1716830000000000000,1,0,0,3,en,585905313,1716830000000000000,gabydvj,https://twitter.com/gabydvj/status/1716834895677583534
@APerson__123 Chomp,Tue Oct 24 15:11:50 +0000 2023,1716830000000000000,0,1,0,1,en,1673100000000000000,1716830000000000000,lawlietpilled,https://twitter.com/lawlietpilled/status/1716834894473785843
Settler apologia.,Tue Oct 24 15:11:50 +0000 2023,1716830000000000000,0,0,0,0,en,1235360000000000000,1716830000000000000,tortiiIIas,https://twitter.com/tortiiIIas/status/1716834893261648364
@AggyBirkle @vineyscoven this is homophobic bullying ☹️,Tue Oct 24 15:11:50 +0000 2023,1716830000000000000,0,0,0,1,en,1499080000000000000,1716830000000000000,twinkcoven,https://twitter.com/twinkcoven/status/1716834892120801280
i just love it when women,Tue Oct 24 15:11:50 +0000 2023,1716830000000000000,0,0,0,0,en,1448700000000000000,1716830000000000000,1ove4gain,https://twitter.com/1ove4gain/status/1716834891810398258
if they said that you are feeling sympathy with hamas. say i dont know i judge the action of the irael in compare of the law and judge even the palestine pple who beocme in things,Tue Oct 24 15:11:50 +0000 2023,1716830000000000000,0,0,0,0,en,127485899,1716830000000000000,dal0028751,https://twitter.com/dal0028751/status/1716834891785253113
@indicfaith @visegrad24 Ye Mdrchd Indian Sanghi bahot ghuss rahe hain isreal Palestine war main in madrchdo ne yahi Kia tha angrezo k talwe chaat rahe they aur yahan isreal k jo inko kafir samjhte haib aur gaali dete hain idol worshippers ko,Tue Oct 24 15:11:49 +0000 2023,1716830000000000000,0,0,0,0,hi,1581550000000000000,1716800000000000000,DayCaraday1924,https://twitter.com/DayCaraday1924/status/1716834890178871557
kayo lang yan. di ako. Free Palestine!,Tue Oct 24 15:11:49 +0000 2023,1716830000000000000,0,0,0,0,tl,1106790000000000000,1716830000000000000,kkumzone,https://twitter.com/kkumzone/status/1716834888169689444
Elites rethinking their stance on Palestine. Israel: Noa Tishby https://t.co/AtGlN4ayq2,Tue Oct 24 15:11:49 +0000 2023,1716830000000000000,0,0,0,0,en,80994991,1716830000000000000,F4SuperBugfan89,https://twitter.com/F4SuperBugfan89/status/1716834888064598388
@JoeBiden Well. you may wish to convey that to your administration. cabinet members. @VP. @HouseGOP. and most of the @HouseDemocrats. because your memo was lost.,Tue Oct 24 15:11:48 +0000 2023,1716830000000000000,0,0,0,0,en,1712900000000000000,1716480000000000000,4peacewjustice,https://twitter.com/4peacewjustice/status/1716834886420754442
@Atif_Misbah2 💀🤣🤣 anda waarte humare paas. but mai fry karke khana pasand krtu,Tue Oct 24 15:11:48 +0000 2023,1716830000000000000,0,1,0,1,tl,1682390000000000000,1716800000000000000,feeh_sabeel,https://twitter.com/feeh_sabeel/status/1716834886227767780
@jacksonhinklle @iliaba1365 #Free_Palestine,Tue Oct 24 15:11:48 +0000 2023,1716830000000000000,0,0,0,0,qme,1397140000000000000,1716280000000000000,Sahel_1532,https://twitter.com/Sahel_1532/status/1716834885971976485
This pathological creed Free Palestine will soon bite you,Tue Oct 24 15:11:48 +0000 2023,1716830000000000000,0,0,0,0,en,24597982,1716830000000000000,iamtenseven,https://twitter.com/iamtenseven/status/1716834884273205324
Western Media is trying So FUCKING Hard to make us lose support for Palestine that they're scrambling around. doing shit like this:,Tue Oct 24 15:11:48 +0000 2023,1716830000000000000,0,0,0,0,en,1705949582,1716830000000000000,ThrillandFear,https://twitter.com/ThrillandFear/status/1716834883731906580
#Gaza_Genocide #GazzedeKatliamVar #Gaza #Gaza #Hamas #Palestine #LetGazaBabiesLive #IsraelAttack #Filistin #SonDakika,Tue Oct 24 15:11:47 +0000 2023,1716830000000000000,0,0,0,0,qht,1422010000000000000,1716830000000000000,SerapBaer7,https://twitter.com/SerapBaer7/status/1716834881282715666
- Et demain. j'enverrai la BAC réprimer les factieux en Palestine. - TU TE CALMES MANU !,Tue Oct 24 15:11:46 +0000 2023,1716830000000000000,0,0,0,0,fr,1632630000000000000,1716830000000000000,zebratrwa,https://twitter.com/zebratrwa/status/1716834876207546752
Incredible conversation about “Black feminist writers and Palestine”. Thank you @blkwomenradical for leading the conversation about solidarities and coalition building 🍉🇵🇸 https://t.co/4JPuWAQdiC,Tue Oct 24 15:11:46 +0000 2023,1716830000000000000,0,0,0,0,en,1274110000000000000,1716830000000000000,daliaielsayed,https://twitter.com/daliaielsayed/status/1716834875834269954
@RonDeSantis Go back to Palestine you haters! If you can't assimilate. leave! There is no place in America for your violence. lies and protests!,Tue Oct 24 15:11:45 +0000 2023,1716830000000000000,0,0,0,0,en,63235200,1716530000000000000,1NYSEGUY,https://twitter.com/1NYSEGUY/status/1716834870817960173
@TFilastin Comme quoi … il reste de l’humanité dans le monde …. Free Palestine 🇵🇸,Tue Oct 24 15:11:45 +0000 2023,1716830000000000000,0,0,0,0,fr,1673860000000000000,1716800000000000000,QuelmondedeFou,https://twitter.com/QuelmondedeFou/status/1716834870666899628
@Puggersxdd @alluringrep @peaaachesxx Yes bc why would they agree to two states with someone who stole all their land they lived in all of palestine they should get all ofnit back thats the moral thing to do … IsNOTreal should never exist bc palestine is a land that was home to jews Christians muslims druze athiests,Tue Oct 24 15:11:44 +0000 2023,1716830000000000000,0,1,0,0,en,1699470000000000000,1716560000000000000,missreputati0n,https://twitter.com/missreputati0n/status/1716834869756514771
Unfortunately. the Zionist state will follow through with the Palestinian genocide because the Zionist obsession is to own all of Palestine. There never was Israeli interest in a two state solution or peaceful coexistence with Palestinians. And remember. Israel created Hamas.,Tue Oct 24 15:11:44 +0000 2023,1716830000000000000,0,0,0,0,en,1594450000000000000,1716830000000000000,InekeBuskens,https://twitter.com/InekeBuskens/status/1716834869735821690
@HilzFuld for no reason christ you people are insufferable. israel isn't real. it's an illegitimate settler colony planted on top of Palestine. all violence within Palestine is solely the fault of the murderous. genocidal zionist regime that seeks to obliterate the palestinian nation,Tue Oct 24 15:11:44 +0000 2023,1716830000000000000,0,0,0,1,en,1569510000000000000,1715360000000000000,30_to_40olives,https://twitter.com/30_to_40olives/status/1716834867869298789
Assalamu Alaikum. please don't forget to pray for Palestine.  🇵🇸🩷,Tue Oct 24 15:11:44 +0000 2023,1716830000000000000,0,0,0,0,en,2839267847,1716830000000000000,khal2m_ukay,https://twitter.com/khal2m_ukay/status/1716834867504365624
@Tilawatul_Quran We are with Palestine 🇧🇩❤️🇵🇸,Tue Oct 24 15:11:44 +0000 2023,1716830000000000000,0,0,0,0,en,1410880000000000000,1716730000000000000,AnikaAdreen,https://twitter.com/AnikaAdreen/status/1716834866690662453
@GoldenChild CHOI BOMINNNNNN,Tue Oct 24 15:11:43 +0000 2023,1716830000000000000,0,0,0,0,vi,1249800000000000000,1716830000000000000,hi_child1211,https://twitter.com/hi_child1211/status/1716834865621188708
@Mahmoud79117894 @AJA_Palestine عارفين انهم رايحين للشهادة افواج,Tue Oct 24 15:11:43 +0000 2023,1716830000000000000,0,0,0,0,ar,1426560000000000000,1716620000000000000,AliAli02987658,https://twitter.com/AliAli02987658/status/1716834865302351947
This will fail. 75% people worldwide is not following the western narrative by genocide and ethnical cleansing of Palestine people!,Tue Oct 24 15:11:43 +0000 2023,1716830000000000000,0,0,0,0,en,20941036,1716830000000000000,pop_sin,https://twitter.com/pop_sin/status/1716834864945881377
Jew  Orthodox. are not equal to Israeli Zionists. Similarly. Hamas is not similar to Palestine People.https://t.co/BPvUMYVu9N,Tue Oct 24 15:11:43 +0000 2023,1716830000000000000,0,0,0,0,en,61797372,1716830000000000000,taurus590,https://twitter.com/taurus590/status/1716834863897321683
@bamkrii @MeghUpdates Great PM Modi stand for Palestine state . https://t.co/gO4BOabrqW,Tue Oct 24 15:11:43 +0000 2023,1716830000000000000,0,1,0,0,en,759262000000000000,1716810000000000000,ImranAhmadindia,https://twitter.com/ImranAhmadindia/status/1716834862840393802
There is video footage of her shaking hands with hamas voluntarily. They can’t keep up with their lies.,Tue Oct 24 15:11:43 +0000 2023,1716830000000000000,0,0,0,0,en,1169320000000000000,1716830000000000000,ibrooart,https://twitter.com/ibrooart/status/1716834862416728491
avec les drapeaux de la palestine je galère à voir qui est qui sur twitter c une dinguerie,Tue Oct 24 15:11:43 +0000 2023,1716830000000000000,0,0,0,0,fr,1417980000000000000,1716830000000000000,ZZakley,https://twitter.com/ZZakley/status/1716834862295097739
@LynneStactia @hwendec Those criticising Hwende are lost its not about Palestine its about Zimbabwe .Testing the strength of the current.Kukwira gomo hupoterera,Tue Oct 24 15:11:42 +0000 2023,1716830000000000000,0,0,0,0,en,1048120000000000000,1716480000000000000,gnyamuzibwa,https://twitter.com/gnyamuzibwa/status/1716834861405626476
@benbakhshi @pasirdunia @meltdolll @m7mdkurd This Palestine granny here (and actually there are so many more Palestinian ppl wld say this same) would like to say this to you  https://t.co/pJrJuqLmom,Tue Oct 24 15:11:42 +0000 2023,1716830000000000000,0,0,0,0,en,1482960000000000000,1716830000000000000,snrzrfmn,https://twitter.com/snrzrfmn/status/1716834861330436360
I stand with Palestine and you,Tue Oct 24 15:11:42 +0000 2023,1716830000000000000,0,0,2,2,en,1642880000000000000,1716830000000000000,cute_nyawira,https://twitter.com/cute_nyawira/status/1716834860675809514
