id,username,full_text,created_at,tweet_url
675,MayRC60924902,@WallStreetSilv Isn’t it now more important for these Muslim brothers and sisters to go back home to help their people? Leave then if they feel so much about Palestine. go back and help.,Tue Oct 24 15:09:43 +0000 2023,https://twitter.com/MayRC60924902/status/1716834360006238530
676,Gettingcontext,Once upon a time in Iraq :: Must watch documentaries https://t.co/dUTc3hRGbr #gaza #iraq #Gaza_Genocide #Palestine #PalestineHolocaust #GenocideJoe #USArmy,Tue Oct 24 15:09:43 +0000 2023,https://twitter.com/Gettingcontext/status/1716834359242842138
677,deshbhakt_manav,@unknownn145 Ek he taraf ki baat karo. agar ladai karke he Palestine jitna hai to phir saare agreement ek taraf ho he jayenge,Tue Oct 24 15:09:42 +0000 2023,https://twitter.com/deshbhakt_manav/status/1716834358269739225
678,AbdoEidRamadan,@DrLoupis #Free_Palestine,Tue Oct 24 15:09:42 +0000 2023,https://twitter.com/AbdoEidRamadan/status/1716834356981817741
679,haverdoodles,@tb_draws i got so distracted by his beautiful face that i forgot to steal your quarters,Tue Oct 24 15:09:42 +0000 2023,https://twitter.com/haverdoodles/status/1716834356394942496
680,MenacePossum,current reading list: remembering the palestinian nakba/dr. nur masalha nakba and survival/dr. adel manna the biggest prison on earth and the ethnic cleansing of palestine/dr. ilan pappe (cadillac desert + bitter fruit) https://t.co/KdWnTRhXge,Tue Oct 24 15:09:42 +0000 2023,https://twitter.com/MenacePossum/status/1716834355656499312
683,ThePorte,@Ramy_Sawma I STAND WITH PALESTINE 🇵🇸,Tue Oct 24 15:09:41 +0000 2023,https://twitter.com/ThePorte/status/1716834350812324002
685,BLUDNYGMA,anyway he looks good af  Flashback when you met me Your buzzcut and my hair bleached Even in my worst times You could see the best of me https://t.co/oAgAPYsqHP,Tue Oct 24 15:09:40 +0000 2023,https://twitter.com/BLUDNYGMA/status/1716834348681589130
686,MWho616,@PerkzParker Spider man,Tue Oct 24 15:09:40 +0000 2023,https://twitter.com/MWho616/status/1716834346878070832
687,KevinCa18476516,@LBC @NickFerrariLBC Is she so nieve that she thinks that only people of the Jewish faith are the victims of hate crimes. What is happening now in Palestine is. by any definition. a hate crime. Unfortunately. Natasha Hausdorff is not an objective voice in this conflict.,Tue Oct 24 15:09:39 +0000 2023,https://twitter.com/KevinCa18476516/status/1716834344982163644
688,NothernLeiLight,AVEC SES LUNETTES NN JE MEURS,Tue Oct 24 15:09:39 +0000 2023,https://twitter.com/NothernLeiLight/status/1716834344939974688
691,DYT4nem,@DailyLoud Nah we all should be like Joe. it ain’t our problem. TF! I never heard or seen Palestine 🇵🇸 support anything about America or black Americans. Show PROOF!? Anyone. That’s a whole different country. whole different Laws. whole different culture and history. Americans need to stop.,Tue Oct 24 15:09:39 +0000 2023,https://twitter.com/DYT4nem/status/1716834343148986743
693,omaristheloml,He’s the cutest actually https://t.co/DKdp8oaCEc,Tue Oct 24 15:09:38 +0000 2023,https://twitter.com/omaristheloml/status/1716834338657218687
695,Muna_Mire,i love my boyfriend so much. the degree to which they have stood up for me against people i never thought i'd have to defend myself against. the way they've been taking care of me daily while standing on business for Palestine in a hardline Zionist natal family. angel of mine!,Tue Oct 24 15:09:37 +0000 2023,https://twitter.com/Muna_Mire/status/1716834337428062647
697,hassanparvez101,@Anna_AnninaEl I am standing for Palestine #FreePalestine,Tue Oct 24 15:09:37 +0000 2023,https://twitter.com/hassanparvez101/status/1716834335855407221
699,ncctwice,Wear a red long sleeve shirt and silver chains with a fitted hat if you’re allys boyfriend 😭😭 https://t.co/We0DDJ3T9j,Tue Oct 24 15:09:36 +0000 2023,https://twitter.com/ncctwice/status/1716834333401755836
700,lthe_z,@AlineCitoyenneB @soundtrue2 @thomaslevrai33 @Karl_Peter_Abel @silvano_trotta Non mais vous ne comprenez pas. on ne peut pas avoir d'empathie pour les enfants de Palestine.  Sinon ça veut dire qu'on est pro terroriste.  Blanc ou noir.,Tue Oct 24 15:09:36 +0000 2023,https://twitter.com/lthe_z/status/1716834333129089031
701,AnnDoyl79396485,The world stands with Palestine All except World Leaders Why ?,Tue Oct 24 15:09:35 +0000 2023,https://twitter.com/AnnDoyl79396485/status/1716834327491994058
704,serafettinaktar,Ey yeryüzündeki muminler  Müslümanlar birleşirse bu görüntüler gerçek olucak. #qatar #arabia #BAE #كتائب_القسام #مستشفى_القدس  #Gaza  #Palestine  #Pakistan #suriye #ırak #mısır #etopya https://t.co/CpaRUoB3iw,Tue Oct 24 15:09:34 +0000 2023,https://twitter.com/serafettinaktar/status/1716834322827636991
705,wazir80260,Globally. including in Pakistan. military courts play a crucial role in addressing national security issues. #Pakistan #pakarmy #PapaEnApuros #Gaza_Genocide  #Gaza #Palestine  #دہشتگردوں_کیلیۓ_ملٹری_کورٹس https://t.co/PAf2Dqd1Y9,Tue Oct 24 15:09:33 +0000 2023,https://twitter.com/wazir80260/status/1716834320466448781
706,taycadie,@rasalistair @DiscussingFilm There already is going to be one,Tue Oct 24 15:09:33 +0000 2023,https://twitter.com/taycadie/status/1716834320336421074
707,DonaldH97030,@Ostrov_A Jordan is Arab Palestine,Tue Oct 24 15:09:33 +0000 2023,https://twitter.com/DonaldH97030/status/1716834319464010237
708,Rana_Nouman1,کہاں ہیں عرب۔؟ کہاں ہیں مسلمان؟  #Gaza_Genocide #Gazabombing #GazaUnderAttack #GazaGenocides #IsraelTerorrist #PalestinianGenocide #PalestineWar #FreePalaestine #Iraq #Iran #SaudiArabia #Turkey  #kuwait #dubai https://t.co/wQkhyI3qhJ,Tue Oct 24 15:09:33 +0000 2023,https://twitter.com/Rana_Nouman1/status/1716834318797168672
710,AhmedZiiiZooo,❤️❤️,Tue Oct 24 15:09:31 +0000 2023,https://twitter.com/AhmedZiiiZooo/status/1716834312010748239
711,amiodezky,@ajaGunSEgun_ @jacksonhinklle In 1939 the name Palestine was used mainly to refer to Jewish Palestine … just a detail,Tue Oct 24 15:09:31 +0000 2023,https://twitter.com/amiodezky/status/1716834310194602393
712,asmaaradwana,قضية فلسطين مش قضية دين اسلام او مسيحية او يهوديه قضية فلسطين قضية حرية وعدل ومساواه تحرير الارض لاصحابها ممن سرقها  #Isreal #Gaza_Genocide #Palestine,Tue Oct 24 15:09:31 +0000 2023,https://twitter.com/asmaaradwana/status/1716834309108125936
713,AdiAdil89,@Sprinter99800 Teach them a lesson ⭕⭕🕊️🇵🇸,Tue Oct 24 15:09:29 +0000 2023,https://twitter.com/AdiAdil89/status/1716834303609598186
714,brezlee1,am I fasting all day for these children in Palestine? Yes 🤝🏽,Tue Oct 24 15:09:29 +0000 2023,https://twitter.com/brezlee1/status/1716834303567675838
716,LarryAJRobinson,Joy Behar gave a mini speech about the war. but didn't say muslim/islam. Gaza. or Palestine. She only gave a zionist speech on antisemitism.  #TheView,Tue Oct 24 15:09:29 +0000 2023,https://twitter.com/LarryAJRobinson/status/1716834302640435318
717,Puggersxdd,@missreputati0n @alluringrep @peaaachesxx Palestine was the one declining the 2 state agreements 👍,Tue Oct 24 15:09:29 +0000 2023,https://twitter.com/Puggersxdd/status/1716834301117964798
718,yrlevy,@carmelanegrete @PabloIglesias @BBC @nytimes No hace falta ser “periodista” para entender lo que significa “Free Palestine”. Lo acabamos de comprobar el 7 de Octubre y en las manifestaciones que le siguieron el 8 de octubre. incluso antes de que Israel respondió. Tu no eres periodista. eres portavoz de @PabloIglesias.,Tue Oct 24 15:09:29 +0000 2023,https://twitter.com/yrlevy/status/1716834300916597083
720,iamtenseven,UK and Europe are now waking up to understand what the protest Free Palestine really means,Tue Oct 24 15:09:28 +0000 2023,https://twitter.com/iamtenseven/status/1716834298861654422
723,RyeEXO,@paekapooo احس كانو يبغون اتنشن بس  انتي ايش تتوقعين؟,Tue Oct 24 15:09:28 +0000 2023,https://twitter.com/RyeEXO/status/1716834296709759014
725,vhannadiaries,To my current moots: If i see you not posting ANYTHING about whats going on in palestine right now (like not even a simple repost) or posting/reposting things that are islamaphobic (whether its indiscreet or discreet) you will automatically be blocked my me.,Tue Oct 24 15:09:26 +0000 2023,https://twitter.com/vhannadiaries/status/1716834291383177621
726,Bali14Viking,@s_afreen7 पहले लिखना सीख Palestine फिर खड़ी हो जइयो दोनो टांगो पर,Tue Oct 24 15:09:26 +0000 2023,https://twitter.com/Bali14Viking/status/1716834289277612306
727,diramustafa,@ShaykhSulaiman Palestine is their homeland. why would they leave?   #israelcuak #opsbadai  #BringThemHome https://t.co/wkDox6YUqB,Tue Oct 24 15:09:25 +0000 2023,https://twitter.com/diramustafa/status/1716834286853366001
729,NothernLeiLight,Y’a une petite fille noire elle m’a vue elle a souri avec ses petites tresses trop mims la,Tue Oct 24 15:09:25 +0000 2023,https://twitter.com/NothernLeiLight/status/1716834285712257287
730,RN49490561,⚠️ILS BRULENT DES PORTRAITS DE MACRON ⚠️  🗣️ A Ramallah en Palestine. suite à la visite du président Français . Emmanuel Macron  en Israël puis en Palestine Macron. des manifestants ont brûlés des images de Macron en sur la place publique #israel #palestine  #Macron #Gaza #Hamas https://t.co/WZjy3wg8ON,Tue Oct 24 15:09:25 +0000 2023,https://twitter.com/RN49490561/status/1716834284777120039
731,Battery_Boy__,@Affenpocker I don’t care about what your opinion on this conflict is. You can’t be gay and for Palestine.,Tue Oct 24 15:09:25 +0000 2023,https://twitter.com/Battery_Boy__/status/1716834283669844356
732,lira_lirlir,@GENUINEANEEX @PapaSmu22074040 @sospunjab And Romans didn't expel anyone . Jews went to colonize the goyim nations because of their true religion and not Judaism . Palestine always existed . Jews came and stole lands from Canaatis as well,Tue Oct 24 15:09:24 +0000 2023,https://twitter.com/lira_lirlir/status/1716834281635422596
733,aitianformuse,@Roxyafs @dqrknesswrld The acting in question 😂😂😂 https://t.co/Cg1uGa2UiW,Tue Oct 24 15:09:24 +0000 2023,https://twitter.com/aitianformuse/status/1716834279844679961
734,Dimdamm0,@pierre_jacquel2 @Benchimolium @Geek_Palestine Si seulement il y avait une discipline scientifique en plein essor depuis 15 ans. dont c'est littéralement le sujet d'étudier l'histoire des populations humaines.  Mais bon c'est plus simple de balancer des tropes antisémites grossiers sur Twitter,Tue Oct 24 15:09:24 +0000 2023,https://twitter.com/Dimdamm0/status/1716834279114813765
736,Pupp3tScarf,@revolutism h u h,Tue Oct 24 15:09:23 +0000 2023,https://twitter.com/Pupp3tScarf/status/1716834277185507497
737,ArvinthaB,1. !$lamist Palestine supporter calling India a terrorist state.  2. DMK govt says no object to give bail to terrorist Al Ummah chief Basha 3. Active terror infra that is still being unearthed  All this is a recipe for disaster &amp  signal bad events around the corner for TN 😢 n/n,Tue Oct 24 15:09:22 +0000 2023,https://twitter.com/ArvinthaB/status/1716834272537960517
738,SeliparPutusss,@syafiqshams Tambah sikit.   palestine will be free - maher zain Pejuang AlQassam - Hijjaz. tp kat youtube takde. Music app lain taktau ade ke tak,Tue Oct 24 15:09:22 +0000 2023,https://twitter.com/SeliparPutusss/status/1716834270726263112
740,oneweaklys,ATEE COMEBACK PITIIEE,Tue Oct 24 15:09:21 +0000 2023,https://twitter.com/oneweaklys/status/1716834268671082698
741,Munira60328581,Jane is a mood 🤣. she wants kiss from Khun #สืบลับหมอระบาดตอนจบ https://t.co/Q2dteEYE7F,Tue Oct 24 15:09:20 +0000 2023,https://twitter.com/Munira60328581/status/1716834264036335943
742,FanaticOilers,@PapillonLvr @hvacgirl1973 @Road1948 @CTVNews Why is she shaking  hands with people that burned her neighbors alive?,Tue Oct 24 15:09:19 +0000 2023,https://twitter.com/FanaticOilers/status/1716834261301703043
745,BeyRange,@RightAndRude @Ape_of_Verity @jacksonhinklle Oh lord … why can’t we have it all? I knew there was something off about him Cz of the American flag/the gun etc. but I don’t wanna unfollow only Cz he’s bringing so much awareness to the genocide,Tue Oct 24 15:09:19 +0000 2023,https://twitter.com/BeyRange/status/1716834259011317957
746,videokizomba,@EmmanuelMacron en @AudiFrance a #ramallah #palestine,Tue Oct 24 15:09:19 +0000 2023,https://twitter.com/videokizomba/status/1716834258604691533
749,ZuberMedia,पुणे जिले के गय्यूर मुसलमानों ने अपना कौमी इत्तेहाद दिखाते हुए. 228000++ से ज्यादा की तादाद में इकट्ठा होकर फिलिस्तीन के मुसलमानो के लिए हक में दुआ की।  हम फिलिस्तीनियों के साथ थे. साथ है और साथ रहेंगे।- @ZuberMedia   #PuneWithPalestine #Palestine #PalestineGenocide https://t.co/WupjyY0Uuj,Tue Oct 24 15:09:18 +0000 2023,https://twitter.com/ZuberMedia/status/1716834254783762797
754,KunjM,Has a problem chanting Bharat Mata ki hai but Palestine Palestine chilla raha hai lol,Tue Oct 24 15:09:17 +0000 2023,https://twitter.com/KunjM/status/1716834252040589701
755,Chuu4Lenin,@carlotaenojada @bugsyftlansky Ijbol it literally says to support Joe Biden’s leadership that unequivocally supports Isn’treal. Meanwhile I don’t see Lama’s name on the pro Palestine petition that several celebrities signed a few days ago?,Tue Oct 24 15:09:17 +0000 2023,https://twitter.com/Chuu4Lenin/status/1716834250677453058
756,ingodname2022,@Diana_Culda @StopAntisemites @UConn @UConnPresident Pro-Humanity,Tue Oct 24 15:09:16 +0000 2023,https://twitter.com/ingodname2022/status/1716834249293308345
757,RaptureRepublic,@AstuteCFO Don't do anti-imperialist Jek Porkins like that.,Tue Oct 24 15:09:16 +0000 2023,https://twitter.com/RaptureRepublic/status/1716834248936587420
758,DarkSkyLady,Forcing a genocide?!? You can’t reason with this. Nazis gonna nazi,Tue Oct 24 15:09:16 +0000 2023,https://twitter.com/DarkSkyLady/status/1716834247514689900
762,ramli_sarapan,@amer7211 Betul ke diorang kata agensi kerajaan diwajibkan kehadiran?,Tue Oct 24 15:09:14 +0000 2023,https://twitter.com/ramli_sarapan/status/1716834238375645205
763,chriswe78185537,Three teens arrested in Twickenham ‘for trying to set fire to Union flags in Palestine protest’ - Evening Standard https://t.co/ufPrRJpBKT,Tue Oct 24 15:09:13 +0000 2023,https://twitter.com/chriswe78185537/status/1716834236689449172
764,AbdoEidRamadan,@derradjihafid #Free_Palestine,Tue Oct 24 15:09:13 +0000 2023,https://twitter.com/AbdoEidRamadan/status/1716834236211286211
765,LongIslandsown,@mickadin @DrEliDavid Why don’t you go make an NFT that has a picture of punctuation on it! Go for it. And in the meantime. learn how to spell Palestine.,Tue Oct 24 15:09:13 +0000 2023,https://twitter.com/LongIslandsown/status/1716834234113860024
769,omar16032,@JLMelenchon pour cela je lance cette appel à tous les immigrés en France de toutes confessions et qui son pour la cause palestiniene de faire une grève générale pendant une semaine pour la liberté de se manifesté et l'arrêt immédiat des répressions contre les musulmans et les pro palestine,Tue Oct 24 15:09:10 +0000 2023,https://twitter.com/omar16032/status/1716834223301247449
770,Djazaria_76,#Gaza_Genocide  #Free_Palestine,Tue Oct 24 15:09:09 +0000 2023,https://twitter.com/Djazaria_76/status/1716834218809127279
771,taycadie,Why are we treating 20 year olds like geriatrics? Shows like Riverdale initially cast 20-24 year olds to play 15 year olds but one cast member turning 22 after 7 years of playing a young character is where y’all draw the line?,Tue Oct 24 15:09:09 +0000 2023,https://twitter.com/taycadie/status/1716834218511339857
772,HTubenews,At the iconic Charminar in #Hyderabad. a spontaneous gathering of citizens and passionate social activists unfolded as they orchestrated a flash protest. This dynamic demonstration was a powerful expression of solidarity with the people of #Gaza and #Palestine. Against the https://t.co/lUPD6a09Ok,Tue Oct 24 15:09:09 +0000 2023,https://twitter.com/HTubenews/status/1716834218163265951
773,fairygowons,@skizrizz he is my whole world https://t.co/5XbDmGKNF6,Tue Oct 24 15:09:09 +0000 2023,https://twitter.com/fairygowons/status/1716834217676476730
775,MariamShabbir5,Benjamin Netanyahu - בנימין נתניהו @netanyahu  STOP THE BOMBING IN PALESTINE. ARE YOU BLIND. CHILDREN BEING KILLED BY YOUR EVIL ACTIONS!!!!! STOP,Tue Oct 24 15:09:09 +0000 2023,https://twitter.com/MariamShabbir5/status/1716834216992964890
776,misspingpongg,Im literally so fucking obsessed god i love red velvet i knew it was gonna be perfect,Tue Oct 24 15:09:08 +0000 2023,https://twitter.com/misspingpongg/status/1716834213134311551
778,aaimamalik19,Mawra Liked😳😳❤️❤️,Tue Oct 24 15:09:07 +0000 2023,https://twitter.com/aaimamalik19/status/1716834211603288099
780,NehanaqviPK,@jacksonhinklle Tunisian professional sports club ES Tunis shows support for Palestine. https://t.co/UsKqQ4j8be,Tue Oct 24 15:09:07 +0000 2023,https://twitter.com/NehanaqviPK/status/1716834210991010262
781,clintba56522899,@laplagnolle_de @Setenta_y_ocho @RadiaAyad @LucAuffret Mais si si si. C'est le sujet. On sait TRES BIEN que les gens comme toi ne condamnerons jamais les actes barbares d'Israael. parce que vous les cautionnez. Vous savez très qu'Israel veut annexer toute la palestine. voir toute l'afrique.,Tue Oct 24 15:09:07 +0000 2023,https://twitter.com/clintba56522899/status/1716834210361778614
782,DAMAdentist,@MuhammadSmiry They want to bring in their McDonalds to Palestine too,Tue Oct 24 15:09:07 +0000 2023,https://twitter.com/DAMAdentist/status/1716834208092672252
783,Rick_Try3,@AlaskanCourtney Signs were there in the violence by blacks against Jews in inner cities. The Democrat party biases that Jews control the money. entertainment and music industries run deep in minority communities. Many of the pro Palestine marches are fronted by BLM or Antifa.,Tue Oct 24 15:09:06 +0000 2023,https://twitter.com/Rick_Try3/status/1716834207253606762
784,mercurybukket,@allamericanrube They're coming to take back East Palestine. Ohio,Tue Oct 24 15:09:06 +0000 2023,https://twitter.com/mercurybukket/status/1716834204619587957
788,NathKL2,@AlnaouqA @sandygrains Release all the hostages and get the Israeli attacks stopped. It is never a one sided game. world's main fear is those civilized citizens who are hostages in Palestine right now. Whole world is worried about civilized citizens at the moment.,Tue Oct 24 15:09:03 +0000 2023,https://twitter.com/NathKL2/status/1716834194704490701
792,hadeersoliman01,@HilzFuld And we’re there for every muslim. christian and jews of Palestine. That is religion that is knowing god! Don’t call yourself a jewish nation. Zionists has no god,Tue Oct 24 15:09:01 +0000 2023,https://twitter.com/hadeersoliman01/status/1716834184101233115
793,alans2110,@3euros_vincent @clairerx4 @Doc_Marocain @IsraelenFrance Tu devrais pas avoir de mal à en trouver des similaires qui tue les enfants en Palestine essaye peut être tu va comprendre la cause palestinienne un jour  Cet vidéo et peut un bombardement israelien qui te dit le contraire,Tue Oct 24 15:09:01 +0000 2023,https://twitter.com/alans2110/status/1716834183216349584
796,V4Vinny_,Muslims aren’t allowed to mistreat anyone. Including their captives during wartime https://t.co/yGL9JMK7pB,Tue Oct 24 15:08:59 +0000 2023,https://twitter.com/V4Vinny_/status/1716834175624605804
797,brtzzz55,Comment tu peux utiliser une vidéo de la Palestine pour faire ton intéressant a 2 balles en voulant rabaisser les femmes de ta propre communauté ? w'Allah y'en a vous avez pas de cerveau c'est trop grv https://t.co/5v4nRDEu0w,Tue Oct 24 15:08:58 +0000 2023,https://twitter.com/brtzzz55/status/1716834170947961269
799,abdouB6,@CerfiaFR Le hamas ou la Palestine ne sont que des prétextes. La lutte c'est contre l'iIslam. Mais ils vont échouer.,Tue Oct 24 15:08:57 +0000 2023,https://twitter.com/abdouB6/status/1716834168737534066
800,Trish_050,مظلومه ؟؟ تالله هي الظالمة,Tue Oct 24 15:08:57 +0000 2023,https://twitter.com/Trish_050/status/1716834168720789936
801,Kendou972,@Isaac_Herzog @EmmanuelMacron Pourriture alliance criminelle sachez que le peuple français n’est pas avec vous FREE PALESTINE  .,Tue Oct 24 15:08:57 +0000 2023,https://twitter.com/Kendou972/status/1716834168150409690
802,NigelShields5,@ToonDazza They may though if sf push palestine narrative,Tue Oct 24 15:08:56 +0000 2023,https://twitter.com/NigelShields5/status/1716834165449232869
803,lawlietpilled,@sh4rkfinns Sighs so big so loud,Tue Oct 24 15:08:56 +0000 2023,https://twitter.com/lawlietpilled/status/1716834165336031323
805,EmmaHubert20,Tellement triste ! C'est toute une famille. Personne n'a survécu. Tous furent enterrés ensemble.💔 #Gaza_Genocide #Gazabombing #Gaza #Palestine #GenocideinGaza https://t.co/mqgYP39ks9,Tue Oct 24 15:08:56 +0000 2023,https://twitter.com/EmmaHubert20/status/1716834164203463012
806,Tedlasso1944405,@mbompard Je te le répète qd  un monde est pourris par le chaos même une seule personne cela justifie un exterminatus de toute la planète par l'inquisition ben il fait faire pareil avec la Palestine,Tue Oct 24 15:08:56 +0000 2023,https://twitter.com/Tedlasso1944405/status/1716834163976704131
807,ditzyyblues,@staticwither Watching atla for static art.!!!!!1!!!!!! https://t.co/7BNEju4NI1,Tue Oct 24 15:08:56 +0000 2023,https://twitter.com/ditzyyblues/status/1716834162618085396
808,iamataofficial,Pray for Palestine. I request all of you if you can't do anything for #Palestine at least support him on social and electronic media. #GhazaUnderAttack  #FreePalestineHomeland  #FreePalestine  #Ghaza,Tue Oct 24 15:08:55 +0000 2023,https://twitter.com/iamataofficial/status/1716834159610429476
809,twinkcoven,@AggyBirkle the push door,Tue Oct 24 15:08:55 +0000 2023,https://twitter.com/twinkcoven/status/1716834158364991644
811,SoldadoSelbinho,@flyboyLFC Kibu walau mali inakaa mguuni,Tue Oct 24 15:08:54 +0000 2023,https://twitter.com/SoldadoSelbinho/status/1716834155189940501
812,bonnjalal,The compass that does not point to Palestine .. is wrong #Gaza_Genocide #فلسطين #طوفان_الأقصى  #كلية_ظهر_المهراز https://t.co/cjJoYQlZ0K,Tue Oct 24 15:08:54 +0000 2023,https://twitter.com/bonnjalal/status/1716834153151512900
813,always_vote,@strategistspod @Ward6Kris @zainvelji @carter_AB @coreyhogan SO glad you do! IF it is an issue of note. no matter where it is. you guys should def cover  and this is an issue that affects all politicians: To say ceasefire or NOT say ceasefire [that's the Question]. Israel/Palestine = a can kicked down road. chickens r coming home to roost.,Tue Oct 24 15:08:53 +0000 2023,https://twitter.com/always_vote/status/1716834152656613670
814,SamVanCity2,Please educate and listen!! #Palestine #palestineGencide #IStandWithPalestinians                #IsrealiNewNazism              https://t.co/DffLpEScee,Tue Oct 24 15:08:53 +0000 2023,https://twitter.com/SamVanCity2/status/1716834151943590309
815,bdstans,@FineEthan @IndianaUniv Literally everything written there is anti-genocidal.,Tue Oct 24 15:08:53 +0000 2023,https://twitter.com/bdstans/status/1716834151209558268
816,mo7amed_rezq,#FreePalestineHomeland  #Palestine https://t.co/eaWUkdXUKC,Tue Oct 24 15:08:53 +0000 2023,https://twitter.com/mo7amed_rezq/status/1716834150836232600
818,goHqPgInaUNR8tA,منقول  عندما كان إبراهيم عيسى يتلقى التمويل من جماعة الإخوان كتب دفاعا مجيدا عن الإخوان وحماس وحزب الله وقال أن الدين هو محور الصراع مع إسرائيل  وبعد أن ذهب الإخوان وعمل مع الأمريكان في الحرة  انقلب على حماس والإخوان وانتقد الهجوم على إسرائيل  وراء الدولار حيثما حل أو ارتحل,Tue Oct 24 15:08:51 +0000 2023,https://twitter.com/goHqPgInaUNR8tA/status/1716834141319385571
819,MaktabaOumLina,J'ai honte de manger.. honte d'être assise dans mon canapé.. Honte de notre confort et notre ingratitude..  Qu'allah préserve la palestine,Tue Oct 24 15:08:45 +0000 2023,https://twitter.com/MaktabaOumLina/status/1716834118959567013
820,Claudia2Salvi,@FPTFuckZOB @RNational_off Bonjour Camarade la France soutient Israel 🇮🇱 extreme droite par profit c’est un pays très riche. Bien suis la Palestine n’a plus rien que de la misère. Alors que Israël vie sur plus de 77% de leur territoire. Quelle injustice. moi cela fait plus de 50 ans que suis pour la 🇵🇸❤️✊,Tue Oct 24 15:08:45 +0000 2023,https://twitter.com/Claudia2Salvi/status/1716834117604855886
821,CJH39493411,@EndWokeness Palestine has never been a victim,Tue Oct 24 15:08:45 +0000 2023,https://twitter.com/CJH39493411/status/1716834117285716061
822,MiJjk5,President..: Humanity ke raste per chalne wale Palestine ka sath na deker baby killer Hamas terrorist sanghatan ka shikar banne nahe dena chaeye! Afghan me jaker dekhe shanti se jeevan basar kerne wale janta ka Taliban Sarkar banne se unke azadi molik adhikar cheen leye gaye?,Tue Oct 24 15:08:45 +0000 2023,https://twitter.com/MiJjk5/status/1716834116048740587
826,hi_child1211,@GoldenChild KIM DONGHYUNNNNN,Tue Oct 24 15:08:44 +0000 2023,https://twitter.com/hi_child1211/status/1716834111258816834
827,escndrazd,Ikut kau lah rakyat Malaysia. Konflik Palestine pun masih nak terbawa sentimen politik tempatan. menghasut. dakwa-dakwi. memperlekehkan pihak lain hanya kau TERPALING.  Terpaling benar di jalan lurus Jalan yang diredhai,Tue Oct 24 15:08:43 +0000 2023,https://twitter.com/escndrazd/status/1716834111099429083
828,wasabi1388,@fmtoday Tun M berjuang habis habisan utk bosnia masa dia jadi piem M'sia dulu!!! mampu kah piemx buat yg lebih baik utk palestine!!!,Tue Oct 24 15:08:43 +0000 2023,https://twitter.com/wasabi1388/status/1716834110864605477
830,YecatsLitterbox,@BIGGEEMONEY22 @HilzFuld No one has suffered more than Palestine? Not even starving countries in Africa where children are starved by their own governments and poverty? Time to catch up on current world events that aren't dogmatically fed to you by the media.,Tue Oct 24 15:08:42 +0000 2023,https://twitter.com/YecatsLitterbox/status/1716834106175004681
831,enbyfatale_,Standing with Palestine is being anti-genocide. not anti-semitic.  #FreePalestine,Tue Oct 24 15:08:42 +0000 2023,https://twitter.com/enbyfatale_/status/1716834105361572242
832,ProdigalHeel78,@MrReaganUSA It is the tree in the woods with no one around to hear it scenario. Even if the Israel Palestine psyop was setting the world on fire with intrigue . no one is even remotely interested in any Trump hearings. I think that only shills and grifters follow any of the Trump cases.,Tue Oct 24 15:08:40 +0000 2023,https://twitter.com/ProdigalHeel78/status/1716834096977178933
833,irf4nnn,MALAYSIA STAND WITH PALESTINE 🇲🇾🇵🇸,Tue Oct 24 15:08:40 +0000 2023,https://twitter.com/irf4nnn/status/1716834094934585572
834,kayla_farhan,@Resty_J_Cayah emang gw cewe apakah!,Tue Oct 24 15:08:39 +0000 2023,https://twitter.com/kayla_farhan/status/1716834092682194950
835,AminMangat,Nour Odeh Sky News Palestine Interview https://t.co/TcHEaKd23q via @YouTube,Tue Oct 24 15:08:39 +0000 2023,https://twitter.com/AminMangat/status/1716834091235254314
836,HafizHaziqZaini,“Hidup Palestine!” - @anwaribrahim   #MalaysiaBersamaPalestine #IsraelCuak https://t.co/lUoJX68DUo,Tue Oct 24 15:08:38 +0000 2023,https://twitter.com/HafizHaziqZaini/status/1716834089955930125
838,raajfirke,@aaman__ahmad The Palestine people says that you and Pakistani Muslims are lower grade and converted. Your job is to clean toilets and bathrooms.,Tue Oct 24 15:08:38 +0000 2023,https://twitter.com/raajfirke/status/1716834088089457079
840,Udayasankar1702,@MrSinha_ Why don't these junkards go to Gaza and fight instead of voicing their opinions here and most of them dont know where is Palestine in the first place.I would request modiji to arrange a visa and deport them to Palestine.,Tue Oct 24 15:08:37 +0000 2023,https://twitter.com/Udayasankar1702/status/1716834084423627234
841,munagenuis,@mirrorballboobs maybe it cause i block everyone who breathes wrong. but i can’t imagine not just blocking people you’re annoyed with 😭,Tue Oct 24 15:08:37 +0000 2023,https://twitter.com/munagenuis/status/1716834082078761267
843,AJA_Palestine,مراسل الجزيرة يرصد الوضع المأساوي للفلسطينين من داخل مستشفى ناصر بخانيونس #الأخبار #حرب_غزة https://t.co/Ml0HBIsJIA,Tue Oct 24 15:08:36 +0000 2023,https://twitter.com/AJA_Palestine/status/1716834079247896699
845,encik_hafisz,@dccomm_gov Alhamdulillah.. Semoga bantuan kemanusiaan dapat disalurkan kepada rakyat Palestine,Tue Oct 24 15:08:35 +0000 2023,https://twitter.com/encik_hafisz/status/1716834077326926335
846,ncctwice,WELL. https://t.co/uHyPmHfD8M,Tue Oct 24 15:08:34 +0000 2023,https://twitter.com/ncctwice/status/1716834073178722445
